"Année","Consommation annuelle totale de l'adresse (MWh)","Consommation annuelle moyenne par logement de l'adresse (MWh)","Consommation annuelle moyenne de la commune (MWh)","adresse","numero_dpe","etiquette_dpe","etiquette_ges","annee_construction","surface_habitable_logement","conso_5 usages_ef","emission_ges_5_usages","cout_total_5_usages","nombre_appartement"
2024,45.179,1.412,2.941,"20 AVENUE DES FLEURS 060 NICE","2406E0751636L","E","E",1960,24.6,5468.5,1323.5,735,20
2024,85.51,2.193,2.941,"17 AVENUE DESAMBROIS 060 NICE","2406E2506667Q","C","C",1958,98,10006.8,2217.1,1101,69
2024,47.134,1.571,2.941,"9 AVENUE DESAMBROIS 060 NICE","2406E2082521I","D","D",1936,42.4,9204.3,2054,626,40
2024,70.134,1.798,2.941,"5 AVENUE DESAMBROIS 060 NICE","2406E3416009I","D","D",1930,23,4453.5,811,697,43
2024,76.054,1.653,2.941,"8 BOULEVARD DUBOUCHAGE 060 NICE","2406E2518196B","C","C",1960,41.2,4957.9,1081,531,69
2024,20.739,1.595,2.941,"35 BOULEVARD DUBOUCHAGE 060 NICE","2406E2733955M","E","E",1970,40.5,6912.8,2073.4,1153,10
2024,63.526,2.191,2.941,"32 BOULEVARD DUBOUCHAGE 060 NICE","2406E0366480T","E","E",1950,80,21399.3,4808.8,1686,32
2024,59.449,1.801,2.941,"6 AVENUE DURANTE 060 NICE","2406E2067448P","C","C",1926,70,8213.4,1459.7,884,57
2024,139.753,2.973,2.941,"37 AVENUE EDITH CAVELL 060 NICE","2406E0611613Y","D","D",1962,85.1,10757.1,3218.8,1082,56
2024,250.544,2.694,2.941,"132 CORNICHE FLEURIE 060 NICE","2406E1563391U","C","A",2011,40.7,2055.4,142.3,450,11
2024,117.169,5.579,4.596,"79 RUE DE L EGLISE 012 ORNEX","2401E0405709J","E","B",1989,58.5,7377.4,539.1,1264,32
2024,102.383,2.226,4.39,"69 RUE DE PARIS 914 ORSAY","2491E1393080Q","D","B",1970,32.3,3546.3,262,673,36
2024,22.629,0.984,4.39,"4 RUELLE DES CORDIERS 914 ORSAY","2491E1124238O","D","D",1965,85.7,18342.1,4103.2,1232,28
2024,40.061,1.742,4.39,"3 BOULEVARD DUBREUIL 914 ORSAY","2491E4305385J","C","C",2013,45.1,3630,783.1,406.6,23
2024,13.047,1.087,4.39,"34 AVENUE SAINT LAURENT 914 ORSAY","2491E1300891X","E","E",1963,64,17901.5,4015.3,1174,18
2024,41.208,1.374,2.631,"13 RUE ABEL 750 PARIS","2475E4048512A","E","E",1928,38,9955.1,2224.7,1181.4,36
2024,119.289,1.529,2.631,"12 RUE ABEL FERRY 750 PARIS","2475E2798439H","E","E",1933,79,21324.6,3975.6,1956.4,79
2024,222.14,6.347,2.631,"11 RUE ADOLPHE MILLE 750 PARIS","2475E1080398U","D","A",1995,96.7,7844.3,574.8,1330.3,184
2024,161.407,5.978,2.631,"81 RUE ALBERT 750 PARIS","2475E2116178M","F","C",1995,56,8534.2,646.2,1439.3,30
2024,48.902,2.223,2.631,"9 RUE ALBERT DE LAPPARENT 750 PARIS","2475E1851812O","E","D",1903,18.5,4541.2,689.5,589,13
2024,73.598,2.044,2.631,"20 RUE ALBERT ROUSSEL 750 PARIS","2475E3765014G","C","C",NA,94,9210.3,1945.6,1065.7,99
2024,102.16,1.965,2.631,"7 SQUARE ALBIN CACHOT 750 PARIS","2475E3954557J","D","C",1930,51.2,8407.9,1162.6,1172,56
2024,91.468,1.577,2.631,"6 SQUARE ALBIN CACHOT 750 PARIS","2475E1281984C","E","C",1930,38.7,6878.2,1001.6,841,50
2024,138.197,1.818,2.631,"7 RUE ALEXANDRE CABANEL 750 PARIS","2475E3013389P","D","D",1930,133.9,26283.5,4451.2,2453,240
2024,75.342,2.093,2.631,"84 RUE ALEXANDRE DUMAS 750 PARIS","2475E1759460O","D","D",2002,60.5,8539.7,1832.8,934.4,22
2024,89.058,2.873,2.631,"73 RUE ALEXANDRE DUMAS 750 PARIS","2475E4202987J","D","D",1983,47.6,9832.8,2092.2,1292,30
2024,56.495,2.973,2.631,"5 RUE ANATOLE DE LA FORGE 750 PARIS","2275E3240100E","G","G",1930,12,7477.2,1664.5,517,17
2024,48.182,1.46,2.631,"9 RUE ARISTIDE MAILLOL 750 PARIS","2475E2277711H","D","D",1984,74,14858.3,3246.3,1318.4,112
2024,71.561,5.963,2.631,"70 RUE ARMAND CARREL 750 PARIS","2475E3764115R","D","A",1991,81,6581.5,479.3,1420.6,46
2024,63.706,0.817,2.631,"9 RUE ARMAND MOISANT 750 PARIS","2475E4319088U","D","D",1948,29.8,6062.3,984.1,601,76
2024,20.949,0.776,2.631,"14 RUE ARTHUR GROUSSIER 750 PARIS","2475E1980293D","F","F",1930,17.6,6857.9,1525.2,478,27
2024,20.544,1.027,2.631,"8 RUE AUGUSTE VITU 750 PARIS","2475E3200776U","C","C",NA,41.5,3721.9,514.4,375.7,20
2024,182.276,1.532,2.631,"15 RUE BARDINET 750 PARIS","2475E3109212C","B","B",1972,77,5495.9,755.6,556,120
2024,169.868,1.649,2.631,"47 RUE BARGUE 750 PARIS","2475E3533369V","C","C",1978,74,11163.4,1532.9,1194.1,105
2024,22.959,1.435,2.631,"39 RUE BARON LE ROY 750 PARIS","2475E4205694M","C","C",1996,46,5237,1107.2,795.9,57
2024,26.596,1.662,2.631,"31 RUE BARON LE ROY 750 PARIS","2475E4078032K","C","C",1996,66,5723.7,1183.2,905.8,45
2024,39.834,1.245,2.631,"67 RUE BARRAULT 750 PARIS","2475E3991205X","E","E",1962,55.7,15661.9,3503.3,1544,36
2024,19.513,1.301,2.631,"7 RUE BECCARIA 750 PARIS","2475E4121538S","E","E",1974,31.4,9265.3,2023.4,987,66
2024,76.062,1.17,2.631,"24 RUE BECCARIA 750 PARIS","2475E2653155L","D","D",1966,49.9,10726,2379.9,1086,40
2024,46.396,1.254,2.631,"17 RUE BELLIER DEDOUVRE 750 PARIS","2475E0950697H","G","F",1930,19.4,9098,2030.7,692,30
2024,39.685,0.81,2.631,"15 RUE BELLIER DEDOUVRE 750 PARIS","2475E0666352Y","E","E",1949,33,9598,2159.2,624.1,49
2024,23.718,1.078,2.631,"150 BOULEVARD BERTHIER 750 PARIS","2475E3775856G","D","D",1900,52,12146.1,1722.1,1119.7,267
2024,68.493,1.903,2.631,"138 BOULEVARD BERTHIER 750 PARIS","2475E2779307L","F","F",1934,46,14475.3,3249.9,1329.7,74
2024,74.316,2.322,2.631,"134 BOULEVARD BERTHIER 750 PARIS","2475E2792157R","E","E",1934,9,3407.1,766.5,311.4,52
2024,25.937,1.729,2.631,"7 RUE BICHAT 750 PARIS","2475E2171062K","C","C",2016,23.1,2547.6,556.6,186,71
2024,12.027,0.481,2.631,"2 RUE BISCORNET 750 PARIS","2475E2581958C","E","E",1850,13.1,5179,949.2,513,25
2024,36.779,2.163,2.631,"3 RUE BISSON 750 PARIS","2475E2724753F","C","C",1986,50,6688,1214.8,653.3,18
2024,47.051,0.923,2.631,"7 RUE BLAINVILLE 750 PARIS","2475E2390368G","C","C",1975,30,4881.8,891,492,47
2024,65.364,1.108,2.631,"45 RUE BOILEAU 750 PARIS","2475E0858645V","D","D",1973,72.9,15069.8,3305.8,1101,65
2024,70.415,2.817,2.631,"8 RUE BOINOD 750 PARIS","2475E3274567X","D","B",1945,26.5,3131.1,212,751,30
2024,22.589,1.412,2.631,"78 RUE BOTZARIS 750 PARIS","2375E4533183E","E","E",1945,49,11883.1,2549.6,1008,17
2024,68.678,1.962,2.631,"39 RUE BRANCION 750 PARIS","2475E1733046Q","D","D",1900,70.7,13949.7,2351.4,1384,36
2024,45.491,1.3,2.631,"81 BOULEVARD BRUNE 750 PARIS","2475E0084227N","D","D",1955,52,11756.2,2137.2,1050,181
2024,155.914,1.278,2.631,"15 RUE BUFFON 750 PARIS","2475E0570143P","C","C",1970,27,4722.3,833.3,465,124
2024,58.512,1.361,2.631,"14 RUE CAILLAUX 750 PARIS","2475E1040185D","E","D",1933,20.1,4914.3,935.8,603,46
2024,261.525,2.444,2.631,"90 RUE CAMBRONNE 750 PARIS","2475E0037012O","F","F",1945,30.4,10739.2,2372.8,989,110
2024,157.453,3.028,2.631,"60 RUE CAMBRONNE 750 PARIS","2475E0051050M","E","B",1977,34.8,4438.6,320,812,51
2024,95.998,1.157,2.631,"16 RUE CAMILLE CRESPIN DU GAST 750 PARIS","2475E2550417Z","D","D",1900,52,9691,2094.7,1265,87
2024,61.099,2.182,2.631,"23 RUE CAMILLE DESMOULINS 750 PARIS","2475E1994411D","D","D",1900,34.7,6328.9,1401.5,692.4,28
2024,69.073,2.763,2.631,"3 RUE CAMILLE TAHAN 750 PARIS","2475E2575669F","F","E",1913,18.3,6837.3,1347.1,917,30
2024,143.773,4.357,2.631,"47 RUE CANTAGREL 750 PARIS","2475E1656356A","C","A",1910,46.6,3589.6,257.1,668.5,65
2024,40.311,1.008,2.631,"1 RUE CARDUCCI 750 PARIS","2475E4361064G","D","D",1948,32.8,6673.1,1443.6,694,25
2024,40.696,1.938,2.631,"35 RUE CASTAGNARY 750 PARIS","2475E0530792C","F","E",1930,37.8,11110.6,2247.2,980,44
2024,100.687,2.237,2.631,"30 RUE CASTAGNARY 750 PARIS","2475E4532214Y","D","D",NA,56,10081.9,1876.9,1355.5,45
2024,59.065,4.922,2.631,"22 RUE CAUCHY 750 PARIS","2475E2313752M","C","A",1989,69.1,3910.4,276.3,715.4,26
2024,39.813,3.063,2.631,"14 RUE CHALGRIN 750 PARIS","2475E2316991B","D","D",1898,67.7,12963.3,2575.5,1156,13
2024,49.994,4.999,2.631,"79 RUE CHAMPIONNET 750 PARIS","2475E4315813V","D","B",1982,73,6309.7,469.6,1373.3,22
2024,90.238,1.128,2.631,"74 RUE CHAMPIONNET 750 PARIS","2475E2808024Y","E","E",1973,113.1,27721.3,6080.8,2861,78
2024,85.852,2.602,2.631,"180 RUE CHAMPIONNET 750 PARIS","2475E3794452M","C","C",1993,46.1,4847.7,762.2,812.7,78
2024,53.86,2.244,2.631,"5 RUE CHANEZ 750 PARIS","2475E2147519X","D","D",1931,91.3,18042.7,3651.1,1508,19
2024,28.1,1.756,2.631,"6 RUE CHAPPE 750 PARIS","2475E2771488S","F","C",1945,50.7,8576.7,607.9,1810,20
2024,87.152,7.263,2.631,"25 RUE DE LAGHOUAT 750 PARIS","2475E0010280K","D","A",1987,83,6534.9,476.3,1129.2,12
2024,82.069,2.052,2.631,"7 AVENUE DE LAMBALLE 750 PARIS","2475E2291572K","D","A",1983,84,16070.1,279,1356,210
2024,41.6,2.08,2.631,"11 AVENUE DE LAMBALLE 750 PARIS","2475E1994143V","D","D",1900,114.1,18359.3,4050.8,1321,20
2024,80.633,4.032,2.631,"43 RUE DE LILLE 750 PARIS","2475E2248721H","D","D",1850,95.6,15770.5,3192.1,1368,24
2024,62.833,3.491,2.631,"38 RUE DE LOURMEL 750 PARIS","2475E1399957N","D","D",1910,68.9,13809.1,2747.9,1203,19
2024,60.938,1.966,2.631,"140 RUE DE LOURMEL 750 PARIS","2475E0762000S","C","C",2014,82.4,6940.6,1252.6,604.6,31
2024,35.99,1.161,2.631,"63 RUE DE LYON 750 PARIS","2475E1825674G","F","E",1925,18.3,6653.5,1073.7,761,33
2024,85.436,2.946,2.631,"2 RUE DE LYON 750 PARIS","2475E2572090O","C","C",1900,163.3,18182.8,3266,2387,24
2024,62.843,2.244,2.631,"45 RUE DE MAUBEUGE 750 PARIS","2475E4302312O","G","C",1945,6.7,2858.7,208.6,699,25
2024,154.977,1.348,2.631,"45 BOULEVARD DE MONTMORENCY 750 PARIS","2475E1798829T","D","D",1960,46.5,6626.3,1462.1,576,98
2024,133.758,1.672,2.631,"17 BOULEVARD DE MONTMORENCY 750 PARIS","2475E4250054Q","C","C",1956,24.2,4155.4,689,424,112
2024,86.72,1.606,2.631,"119 RUE DE MONTREUIL 750 PARIS","2475E2241585V","D","D",1970,51.9,7144,1574.5,508,100
2024,91.687,2.62,2.631,"24 RUE DE MONTTESSUY 750 PARIS","2475E1338164W","F","F",1900,37,12951.4,2853.4,1188,14
2024,562.78,4.69,2.631,"53 RUE DE PASSY 750 PARIS","2475E4400311T","E","B",1994,55.4,6076.4,426.8,1345,61
2024,45.104,3.007,2.631,"7 RUE DE PATAY 750 PARIS","2475E2538450S","G","C",1945,52.5,10490.5,786.9,2188,32
2024,59.949,1.665,2.631,"40 BOULEVARD DE PICPUS 750 PARIS","2475E3871576U","E","E",1955,82,19431.6,4354.6,1834.8,36
2024,25.261,1.486,2.631,"59 RUE DE PICPUS 750 PARIS","2475E3434450G","F","F",1948,29.8,12094.1,2680.2,1187,56
2024,233.914,1.966,2.631,"162 RUE DE PICPUS 750 PARIS","2475E0735498K","C","C",2001,70.2,6992,1465.4,855.7,47
2024,56.482,2.567,2.631,"122 RUE DE PICPUS 750 PARIS","2475E4200830K","F","C",1945,16.8,3498,252.6,820,27
2024,37.271,1.165,2.631,"3 SQUARE DE PORT ROYAL 750 PARIS","2475E1407175D","E","E",1927,52.3,11913.9,2977.7,993,430
2024,27.323,1.301,2.631,"71 BOULEVARD DE REUILLY 750 PARIS","2475E1910232M","D","D",1945,52.3,9453.9,2041.3,738,22
2024,41.543,1.484,2.631,"8 RUE DE RIDDER 750 PARIS","2475E2716323Z","C","C",1976,48,7869.6,1418.4,773,28
2024,76.522,5.466,2.631,"24 RUE DE ROCROY 750 PARIS","2475E1818778A","D","B",1945,77.5,6981.9,464.8,1192,15
2024,44.45,1.71,2.631,"72 RUE DE ROME 750 PARIS","2475E2447892S","D","D",1945,53.4,10638.7,2350.5,1264,41
2024,76.913,1.876,2.631,"96 AVENUE DE SAINT OUEN 750 PARIS","2475E2561537R","E","E",1930,20.3,5831.2,1103.6,835,50
2024,44.175,1.921,2.631,"14 RUE DE SAINT SENOCH 750 PARIS","2475E1680639Z","D","D",1949,103.5,21743.9,4873.3,1456,24
2024,70.726,2.619,2.631,"24 RUE DE SAUSSURE 750 PARIS","2475E4015784G","G","C",1945,20.1,7513.3,562.8,1601,26
2024,162.391,2.752,2.631,"56 AVENUE DE SUFFREN 750 PARIS","2475E3606789R","D","D",1948,87.5,15320.1,3062.5,1793,52
2024,104.092,5.783,2.631,"7 PASSAGE DE THIONVILLE 750 PARIS","2475E1733273J","D","B",1990,86,7402.8,543.9,1262,35
2024,48.509,2.853,2.631,"125 RUE DE TOCQUEVILLE 750 PARIS","2475E1755494A","G","C",1945,19.3,4098.9,289.8,744,20
2024,37.466,2.676,2.631,"111 RUE DE TOCQUEVILLE 750 PARIS","2375E4558638F","E","B",1945,29.7,3496.7,237.8,652,15
2024,113.735,1.896,2.631,"38 RUE DE TORCY 750 PARIS","2475E0525566C","E","E",1930,21.8,5335.7,1178.2,379,42
2024,42.7,3.558,2.631,"41 RUE DE TURENNE 750 PARIS","2475E1860731P","F","F",1945,38.3,12317.4,2716.5,1096,12
2024,57.126,1.19,2.631,"80 RUE DE VAUGIRARD 750 PARIS","2375E4531539Y","G","F",1962,99.3,40987.2,9202.1,2677,51
2024,393.857,2.477,2.631,"365 RUE DE VAUGIRARD 750 PARIS","2475E1916168U","E","B",1975,24.6,3322.6,238.3,648,160
2024,47.632,0.851,2.631,"335 RUE DE VAUGIRARD 750 PARIS","2475E1230149L","F","F",1975,47.9,15282.6,3362.5,1102,45
2024,95.412,3.816,2.631,"242 RUE DE VAUGIRARD 750 PARIS","2475E1432560M","C","C",1993,84.7,7359.7,958.6,953,23
2024,53.989,2.16,2.631,"1 AVENUE DE VERDUN 750 PARIS","2475E2548062K","D","D",1928,85.3,16406.2,3675.6,1599.4,27
2024,39.239,3.27,2.631,"197 AVENUE DE VERSAILLES 750 PARIS","2475E0472585J","E","E",1945,39.2,11150.2,2470.2,1017,23
2024,91.601,7.046,2.631,"133 AVENUE DE VERSAILLES 750 PARIS","2475E0256013R","D","D",1948,38.4,7350.5,1631.2,515,19
2024,63.488,3.341,2.631,"8 RUE DE VICHY 750 PARIS","2475E3669587Z","F","C",NA,24.6,4854.2,365.7,1077.8,22
2024,101.556,4.232,2.631,"4 RUE DE WATTIGNIES 750 PARIS","2475E4092589H","G","E",NA,36.9,11090,1892.8,1784.4,24
2024,85.014,4.474,2.631,"44 RUE DES ACACIAS 750 PARIS","2475E1368199B","G","C",1945,20.9,4635.5,334.6,825,24
2024,127.64,3.989,2.631,"32 RUE DES ALOUETTES 750 PARIS","2475E2126537X","D","B",1989,23.4,2540.6,163.7,508,34
2024,124.677,9.591,2.631,"4 RUE DES AMIRAUX 750 PARIS","2475E2447719B","D","B",2003,89,7472,564,1592.9,14
2024,28.7,1.594,2.631,"58 RUE DES BELLES FEUILLES 750 PARIS","2475E3426839N","D","D",1963,73,14121.3,2384.2,1336,21
2024,81.028,5.788,2.631,"5 RUE DES CASCADES 750 PARIS","2475E2654044Q","E","B",1990,92,11971.1,904.6,2480.4,15
2024,25.364,1.492,2.631,"112 RUE DES COURONNES 750 PARIS","2475E2971898U","D","D",1972,64.2,12709.9,2835.3,1274,17
2024,88.142,1.296,2.631,"6 RUE DES HAUDRIETTES 750 PARIS","2475E1049772W","D","D",1977,18.1,3999.8,726.4,358,150
2024,172.812,4.019,2.631,"15 RUE DES HAUTES FORMES 750 PARIS","2475E2316131Z","C","B",1979,58.8,5378.7,597.9,823,43
2024,214.515,6.129,2.631,"46 RUE DES JEUNEURS 750 PARIS","2475E3376513X","D","B",1945,59.6,6135.7,417.3,1329,35
2024,41.493,1.338,2.631,"32 RUE DES LILAS 750 PARIS","2475E3515298U","C","C",1973,36,4436.1,944.4,511.6,93
2024,19.388,0.669,2.631,"8 RUE DES MONTIBOEUFS 750 PARIS","2475E2328162S","D","D",NA,34.8,6109.4,1338,460,30
2024,64.672,1.796,2.631,"8 RUE DES PRAIRIES 750 PARIS","2475E1561807N","C","C",1982,79,10084.1,2130.4,1048.7,31
2024,65.836,3.135,2.631,"26 RUE DES RENAUDES 750 PARIS","2475E0965394O","E","E",1908,128.5,34441.7,7307.4,2541,20
2024,21.014,1.501,2.631,"24 RUE DES SABLONS 750 PARIS","2475E3848432Q","D","D",1959,63.4,12654.6,2823.3,1274,14
2024,42.977,1.194,2.631,"1 RUE DES TANNERIES 750 PARIS","2475E2285179N","F","F",1935,28.9,9406.6,2118.7,608.9,34
2024,58.725,4.894,2.631,"8 AVENUE DES TERNES 750 PARIS","2475E2387829P","D","D",1900,243.3,49954.9,10420.5,5616,14
2024,84.317,7.026,2.631,"63 RUE DES VIGNOLES 750 PARIS","2475E4559937F","E","B",1989,61.2,7439,550.7,1587,14
2024,16.055,0.618,2.631,"6 RUE DESCOMBES 750 PARIS","2475E1628789T","E","E",1969,22.9,6106.2,1350.4,439,27
2024,51.175,1.024,2.631,"63 RUE DESNOUETTES 750 PARIS","2475E0717892G","D","D",1948,39.5,7995.6,1736.2,559,54
2024,170.916,6.104,2.631,"22 BOULEVARD DIDEROT 750 PARIS","2475E3392189V","D","B",1995,74,6648.1,486.4,1433.3,50
2024,56.46,5.133,2.631,"1 BOULEVARD DIDEROT 750 PARIS","2475E3888025L","E","E",NA,129,31992.5,6708.2,3499.3,16
2024,106.027,0.855,2.631,"82 RUE DOUDEAUVILLE 750 PARIS","2375E4556307O","D","D",1970,16.6,2967.7,640.1,230,200
2024,25.44,2.12,2.631,"34 RUE DOUDEAUVILLE 750 PARIS","2475E1699401P","D","D",1945,66.4,13125.3,2853.5,1233,17
2024,33.731,0.843,2.631,"10 RUE DU BOUQUET DE LONGCHAMP 750 PARIS","2275E3240463D","G","G",1970,21.1,11750.2,2603.8,821,41
2024,18.243,1.216,2.631,"120 RUE DU CHEMIN VERT 750 PARIS","2475E2258388C","C","C",NA,34.8,3291.2,700.3,417.7,15
2024,148.646,3.163,2.631,"84 RUE DU CHERCHE MIDI 750 PARIS","2475E0800162M","D","B",1945,87.8,9308.1,702.2,1558,48
2024,91.415,2.126,2.631,"41 RUE DU CHERCHE MIDI 750 PARIS","2475E3191788C","D","B",1945,38.7,3774.4,270.8,873,41
2024,65.958,2.356,2.631,"143 RUE DU CHEVALERET 750 PARIS","2475E0721708A","F","C",1945,23.9,4254.4,310.8,767,29
2024,111.594,4.464,2.631,"11 RUE DU CLOS 750 PARIS","2475E0784267D","D","B",1920,62,6384.7,465,1101.3,46
2024,23.927,1.495,2.631,"6 RUE DU COLONEL MOLL 750 PARIS","2475E3407793Z","D","D",1911,255.4,52044.1,11063.1,5529,10
2024,36.494,2.147,2.941,"84 BOULEVARD GAMBETTA 060 NICE","2406E2395343Y","A","A",1993,68.8,973.7,72.6,338.1,13
2024,146.66,2.993,2.941,"140 BOULEVARD GAMBETTA 060 NICE","2406E1399805A","D","D",1928,84.1,13351.6,2636.6,1172,56
2024,238.4,4.865,2.941,"14 BOULEVARD GAMBETTA 060 NICE","2406E2038324L","B","A",2013,86,2820.4,189.1,550,49
2024,40.8,1.133,2.941,"8 AVENUE GAY 060 NICE","2406E1211281C","E","E",1975,44.7,13906.7,3064.6,1000,36
2024,63.307,2.435,2.941,"20 AVENUE GAY 060 NICE","2406E3447113Q","F","F",1931,41.6,12904,3973.8,1926,28
2024,42.652,1.706,2.941,"15 AVENUE GAY 060 NICE","2406E1609790J","C","C",2019,39.8,2627.9,547.8,243,25
2024,38.573,2.967,2.941,"43 AVENUE GEORGES CLEMENCEAU 060 NICE","2406E0625469W","D","D",1940,57.5,12209.7,2708.6,857,32
2024,68.652,2.985,2.941,"25 RUE GOUNOD 060 NICE","2406E4255565Y","F","E",1925,29.4,9274.7,1859.2,1180,31
2024,47.707,3.67,2.941,"11 RUE GRIMALDI 060 NICE","2406E1482194V","D","D",1905,68.5,9998.3,2651.1,1175,13
2024,31.085,1.243,2.941,"5 RUE GUIGLIA 060 NICE","2406E1669406H","F","F",1949,30,9713.2,2176.2,664,57
2024,102.073,2.219,2.941,"34 RUE GUIGLIA 060 NICE","2406E3508297W","E","D",1951,35.6,8229.7,1566,1106,49
2024,23.686,1.128,2.941,"5 RUE HEROLD 060 NICE","2406E1339221W","D","D",1976,48.1,10770.9,2345.3,817,24
2024,42.574,2.504,2.941,"31 BOULEVARD JOSEPH GARNIER 060 NICE","2406E3386533Q","F","E",1955,59.9,18372.4,3912.5,2034,17
2024,25.58,2.558,2.941,"3 BOULEVARD JOSEPH GARNIER 060 NICE","2406E0967172H","C","C",NA,60.3,5935.1,1252.1,749.8,10
2024,61.496,1.809,2.941,"2 PLACE MAGENTA 060 NICE","2406E3969799Y","C","C",1929,36.8,2850.3,584.2,634,42
2024,55.647,1.136,2.941,"6 RUE MASSENET 060 NICE","2406E0545699U","E","E",1981,24.4,6090.8,1312.9,480,53
2024,42.597,1.578,2.941,"11 RUE MASSENET 060 NICE","2406E3674899Q","E","D",1965,14.4,4010.1,693.9,673,35
2024,128.305,1.351,2.941,"5 AVENUE MICHEL DE CIMIEZ 060 NICE","2406E0043436Z","D","D",1970,56.6,8896.2,1908,708,90
2024,48.38,3.024,2.941,"96 BOULEVARD PAPE JEAN XXIII 060 NICE","2406E0164794P","D","D",1964,57.6,9232.1,1774,881,90
2024,144.656,2.296,2.941,"64 BOULEVARD PASTEUR 060 NICE","2406E4239836Z","C","C",NA,65,7447.9,1580.4,1060.3,29
2024,32.741,1.31,2.941,"34 BOULEVARD PASTEUR 060 NICE","2406E3203485I","D","D",1967,62.3,13417,3007.2,1309,86
2024,62.022,1.292,2.941,"14 AVENUE PAULIANI 060 NICE","2406E1131489E","E","E",1975,27.6,8079.8,1769.2,590,102
2024,105.429,3.195,2.941,"24 BOULEVARD PRINCE DE GALLES 060 NICE","2306E4539459X","D","D",1970,75.1,15148.3,3131.5,1243,36
2024,44.228,1.382,2.941,"6 RUE PROVANA DE LEYNI 060 NICE","2406E2601109A","D","D",1962,73.5,15377.3,3445.9,1503,53
2024,295.631,3.322,2.941,"2 BOULEVARD RAIMBALDI 060 NICE","2406E3614324V","F","F",1955,46.4,12601.5,3628.7,2100,92
2024,134.605,2.281,2.941,"49 AVENUE REINE VICTORIA 060 NICE","2406E0206189S","B","A",2022,91.5,4099.6,283.6,763,59
2024,46.279,1.851,2.941,"10 RUE ROSSINI 060 NICE","2406E1348958J","D","D",1972,75.1,13606.4,2958.6,942,29
2024,24.265,0.837,2.941,"135 AVENUE SAINT LAMBERT 060 NICE","2406E0216451K","E","E",1974,18.9,3658.3,1098.5,400,30
2024,51.961,3.464,2.941,"13 RUE TRACHEL 060 NICE","2406E2395570R","C","C",2002,55.6,3269,642.5,561.9,25
2024,17.428,1.341,2.941,"67 BOULEVARD VICTOR HUGO 060 NICE","2406E1344000R","D","D",1949,106,22788.3,5116.5,1521,12
2024,13.731,1.373,2.941,"32 BOULEVARD VICTOR HUGO 060 NICE","2406E4075739O","E","E",1960,88.4,15996.7,5103.9,2432,15
2024,34.376,2.455,2.941,"16 BOULEVARD VICTOR HUGO 060 NICE","2406E1100192L","D","D",1864,104.4,16014.1,3239.5,1346,26
2024,147.503,2.107,2.941,"14 BOULEVARD VICTOR HUGO 060 NICE","2406E0614574V","C","A",2010,39.7,2451.7,165.1,501,73
2024,26.437,2.034,3.383,"11 RUE ALAN READ 604 NOYON","2460E3273781C","C","C",1979,83,7084.4,1528,780.2,40
2024,28.953,1.93,4.095,"15 AVENUE DES PRAIRIES 352 ORGÈRES","2435E1777209R","C","C",2013,48.1,3716.6,778.8,485.2,20
2024,132.678,1.923,2.631,"10 RUE CLAUDE DEBUSSY 750 PARIS","2475E2978431B","F","F",1933,97,33929.6,7632.1,3103.1,104
2024,17.814,0.99,2.631,"3 RUE COLLETTE 750 PARIS","2475E2272117D","C","C",NA,37.6,4501.8,985.3,358,19
2024,38.523,2.752,2.631,"8 RUE CONSTANCE 750 PARIS","2475E1699408W","F","C",1945,17.3,3201.1,225.3,607,14
2024,26.817,2.063,2.631,"11 RUE CORTAMBERT 750 PARIS","2475E0894270A","F","F",1965,21,8037,1788.4,555,15
2024,134.316,2.686,2.631,"18 RUE CROZATIER 750 PARIS","2475E3216014W","E","B",1945,33.7,4342.5,303.1,981,54
2024,40.201,2.01,2.631,"25 VILLA CURIAL 750 PARIS","2475E2160864E","D","D",1975,85.8,13067.5,2909.5,887,255
2024,60.447,2.084,2.631,"31 RUE D ALLERAY 750 PARIS","2475E3559846E","D","A",1971,46.1,9673.5,167.7,929,27
2024,80.29,1.255,2.631,"7 RUE D ARSONVAL 750 PARIS","2475E2006825P","F","E",1948,73.9,26512.2,4804.2,2298,67
2024,26.48,1.103,2.631,"36 RUE D ARTOIS 750 PARIS","2475E2760761D","E","E",1880,20.9,5684.1,1195.6,692,24
2024,99.537,3.318,2.631,"31 RUE D AVRON 750 PARIS","2475E4515476E","D","D",1945,41.1,7452.5,1642.8,956,30
2024,62.609,3.478,2.631,"9 AVENUE D ITALIE 750 PARIS","2475E2288005F","D","B",1945,26.2,2709.9,183.7,533,24
2024,143.359,1.315,2.631,"54 AVENUE D ITALIE 750 PARIS","2375E4532318X","E","D",1930,19.9,5046.7,925.9,571,40
2024,72.802,1.693,2.631,"59 AVENUE D IVRY 750 PARIS","2475E2852406Y","C","C",1984,54,4682.7,819.7,544.9,45
2024,38.325,1.825,2.631,"9 RUE DAUBIGNY 750 PARIS","2475E0750403R","G","F",1945,38.1,16651.1,3708.7,1086.5,41
2024,90.464,3.479,2.631,"260 AVENUE DAUMESNIL 750 PARIS","2475E0448223J","E","B",1945,32.5,4120,292.8,747,28
2024,32.071,2.467,2.631,"256 AVENUE DAUMESNIL 750 PARIS","2475E0291110O","D","B",1945,57.5,5442.9,402.3,950,13
2024,94.208,1.178,2.631,"255 AVENUE DAUMESNIL 750 PARIS","2475E4007203F","E","E",1933,13,4411.8,971.9,460,92
